Tello: 00:21:13.833:  Info: start video thread
Tello: 00:21:13.834:  Info: send connection request (cmd="conn_req:9617")
Tello: 00:21:13.834:  Info: video receive buffer size = 425984
Tello: 00:21:13.834:  Info: state transit State::disconnected -> State::connecting
Tello: 00:21:13.844:  Info: connected. (port=9617)
Tello: 00:21:13.844:  Info: send_time (cmd=0x46 seq=0x01e4)
Tello: 00:21:13.844:  Info: state transit State::connecting -> State::connected
Tello: 00:21:13.844:  Info: get video stream
Tello: 00:21:13.844:  Info: start video (cmd=0x25 seq=0x01e4)
Tello: 00:21:13.895:  Info: recv: ack: cmd=0x34 seq=0x0000 cc 60 00 27 90 34 00 00 00 00 72 a5
Tello: 00:21:13.895:  Info: recv: ack: cmd=0x20 seq=0x0000 cc 60 00 27 b0 20 00 00 00 00 42 b9
Tello: 00:21:13.901:  Info: recv: ack: cmd=0x34 seq=0x0000 cc 60 00 27 90 34 00 00 00 00 72 a5
Tello: 00:21:13.901:  Info: recv: ack: cmd=0x20 seq=0x0000 cc 60 00 27 b0 20 00 00 00 00 42 b9
Tello: 00:21:16.835:  Info: video data 767643 bytes 374.8KB/sec
Tello: 00:21:18.863:  Info: video data 759854 bytes 365.9KB/sec loss=1
Tello: 00:21:19.911:  Info: video recv: 1460 bytes 8205 +116
Tello: 00:21:20.056:  Info: video recv: 1460 bytes 8606 +118
Tello: 00:21:20.204:  Info: video recv: 1460 bytes 8a04 +122
Tello: 00:21:20.355:  Info: video recv: 1460 bytes 8e07 +124
Tello: 00:21:20.522:  Info: video recv: 1460 bytes 9401 +123
Tello: 00:21:20.675:  Info: video recv: 1460 bytes 9900 +126
Tello: 00:21:20.923:  Info: video recv: 1460 bytes a100 +121
Tello: 00:21:20.923:  Info: video data 737093 bytes 349.4KB/sec loss=1
Tello: 00:21:21.200:  Info: video recv: 1460 bytes ab00 +134
Tello: 00:21:21.438:  Info: video recv: 1460 bytes b200 +138
Tello: 00:21:21.584:  Info: video recv: 1460 bytes b600 +120
Tello: 00:21:21.745:  Info: video recv: 1460 bytes bb00 +134
Tello: 00:21:21.890:  Info: video recv: 1460 bytes bf03 +118
Tello: 00:21:22.053:  Info: video recv: 1460 bytes c500 +118
Tello: 00:21:22.198:  Info: video recv: 1460 bytes c900 +123
Tello: 00:21:22.929:  Info: video data 787772 bytes 383.6KB/sec
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
Tello: 00:21:24.932:  Info: video data 752730 bytes 367.0KB/sec
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
ALT:  0 | SPD:  0 | BAT: 85 | WIFI: 90 | CAM:  0 | MODE:  1
